hersteller;name;typnr;kw;kraftstoff;anzahl
Toyota;Yaris Verso;052;77;b;1342
Toyota;Yaris Verso;053;55;d;1246
Toyota;Yaris Verso;414;63;b;9351
Toyota;Yaris Verso;426;78;b;1394
Toyota;Yaris Verso;473;55;d;270
Lada;Samara;320;48;b;172
Lada;Samara;323;39;b;100
Lada;Samara;353;52;b;243
Lada;Vesta;ABC;78;b;631
Lada;Vesta;ABF;78;b;244
Lada;1117;AAJ;60;b;108
Lada;1117;AAP;66;b;280
Lada;1118;AAH;60;b;145
Lada;1119;AAI;60;b;164
Lada;1119;AAO;66;b;206
Lada;1200 S;301;44;b;156
Lada;2171;AAQ;72;b;167
Lada;2194;AAV;72;b;738
Lada;2194;AAX;64;b;409
Lada;4X4;ABD;61;b;171
Lada;4X4 Urban;ABE;61;b;124
Lada;4X4;AAR;61;b;2556
Lada;4X4;AAY;61;b;1019
Lada;4X4 Niva;AAS;61;b;548
Lada;4X4 Urban;ABA;61;b;940
Lada;Niva;387;60;b;564
Lada;Niva Injection;378;60;b;347
Lada;Was 2101 Lada;324;44;b;559
Lada;Was 21011 Lada;327;51;b;263
Lada;Was 21013 Lada;330;44;b;146
Lada;Was 2103 Lada;326;55;b;159
Lada;Was 2105 Lada;337;48;b;225
Lada;Was 21061 Lada;328;55;b;104
Lada;1500;331;55;b;170
Volkswagen;Arteon;CDH;110;b;219
Volkswagen;Arteon;CDI;140;b;1876
Volkswagen;Arteon;CDJ;206;b;1071
Volkswagen;Arteon;CDK;110;d;2781
Volkswagen;Arteon;CDL;140;d;395
Volkswagen;Arteon;CDM;140;d;1058
Volkswagen;Arteon;CDN;176;d;1437
Volkswagen;Beetle;BFI;77;b;16094
Volkswagen;Beetle;BFJ;118;b;4350
Volkswagen;Beetle;BFK;147;b;2271
Volkswagen;Beetle;BFL;77;d;2069
Volkswagen;Beetle;BIB;103;d;1847
Volkswagen;Beetle;BIX;118;b;3608
Volkswagen;Beetle;BIY;77;b;23947
Volkswagen;Beetle;BIZ;147;b;222
Volkswagen;Beetle;BJA;103;d;1531
Volkswagen;Beetle;BJL;77;d;1195
Volkswagen;Beetle;BKW;155;b;451
Volkswagen;Beetle;BKX;155;b;522
Volkswagen;Beetle;BNM;110;b;1959
Volkswagen;Beetle;BQI;162;b;492
Volkswagen;Beetle;BQJ;81;d;816
Volkswagen;Beetle;BRH;110;d;759
Volkswagen;Beetle;BRI;110;b;7954
Volkswagen;Beetle;BRJ;162;b;1908
Volkswagen;Beetle;BRK;81;d;1492
Volkswagen;Beetle;BRL;110;d;1709
Volkswagen;Bora;464;74;b;8768
Volkswagen;Bora;467;66;d;1216
Volkswagen;Bora;468;110;b;1507
Volkswagen;Bora;469;81;d;223
Volkswagen;Bora;470;55;b;2115
Volkswagen;Bora;478;85;b;5437
Volkswagen;Bora;482;74;b;930
Volkswagen;Bora;483;81;d;399
Volkswagen;Bora;484;85;d;2128
Volkswagen;Bora;485;85;b;3218
Volkswagen;Bora;486;110;b;1260
Volkswagen;Bora;503;85;d;455
Volkswagen;Bora;508;110;b;110
Volkswagen;Bora;509;85;d;262
Volkswagen;Bora;528;150;b;272
Volkswagen;Bora;529;150;b;351
Volkswagen;Bora;548;77;b;6274
Volkswagen;Bora;550;77;b;3315
Volkswagen;Bora;562;74;d;1270
Volkswagen;Bora;564;74;d;3069
Volkswagen;Bora;595;125;b;124
Volkswagen;Bora;600;110;b;546
Volkswagen;Bora;601;110;b;325
Volkswagen;Bora;604;75;b;295
Volkswagen;Bora;605;75;b;1188
Volkswagen;Bora;633;96;d;2033
Volkswagen;Bora;634;96;d;228
Volkswagen;Bora;635;96;d;481
Volkswagen;Bora;647;110;d;173
Volkswagen;Bora;668;81;b;744
Volkswagen;Bora;669;81;b;639
Volkswagen;Bora;674;132;b;105
Volkswagen;Bus;638;51;d;388
Volkswagen;Bus;640;82;b;163
Volkswagen;Bus;705;70;b;237
Volkswagen;Bus;785;68;b;112
Volkswagen;Crafter;BDM;80;d;112
Volkswagen;Crafter;BDV;80;d;1133
Volkswagen;Crafter;BDW;100;d;1103
Volkswagen;Crafter;BDX;120;d;1260
Volkswagen;Crafter;BOV;84;d;981
Volkswagen;Caddy;AUY;63;b;11772
Volkswagen;Caddy;AUZ;63;b;2210
Volkswagen;Caddy;AVA;77;b;14403
Volkswagen;Caddy;AVB;77;b;5443
Volkswagen;Caddy;AVC;55;d;7622
Volkswagen;Caddy;AVD;55;d;1954
Volkswagen;Caddy;AVE;75;d;39254
Volkswagen;Caddy;AVF;75;d;18481
Volkswagen;Caddy;AZC;81;d;3621
Volkswagen;Caddy;AZD;81;d;1014
Volkswagen;Caddy;BAW;103;d;1353
Volkswagen;Caddy;BAX;103;d;640
Volkswagen;Caddy;BFW;75;g;863
Volkswagen;Caddy;BFX;75;g;384
Volkswagen;Caddy;BIJ;125;d;873
Volkswagen;Caddy;BIK;125;d;393
Volkswagen;Caddy;BSN;62;b;6582
Volkswagen;Caddy;BSO;62;b;249
Volkswagen;Caddy;BSP;92;b;17581
Volkswagen;Caddy;BSQ;92;b;5211
Volkswagen;Caddy;BSR;81;g;1737
Volkswagen;Caddy;BSS;81;g;510
Volkswagen;Caddy;BST;55;d;4379
Volkswagen;Caddy;BSU;55;d;199
Volkswagen;Caddy;BSV;75;d;27854
Volkswagen;Caddy;BSW;75;d;9262
Volkswagen;Caddy;BSX;90;d;3185
Volkswagen;Caddy;BSY;90;d;878
Volkswagen;Caddy;BSZ;110;d;11585
Volkswagen;Caddy;BTA;110;d;6633
Volkswagen;Caddy;BYA;110;d;1490
Volkswagen;Caddy;BYB;110;d;673
Volkswagen;Caddy;BYC;75;b;3689
Volkswagen;Caddy;BYD;75;b;682
Volkswagen;Caddy;CHD;96;b;1786
Volkswagen;Caddy;CHE;96;b;490
Volkswagen;Caddy;273;66;d;404
Volkswagen;Caddy;285;44;b;1165
Volkswagen;Caddy;286;47;d;746
Volkswagen;Caddy;287;55;b;393
Volkswagen;Caddy;584;55;b;189
Volkswagen;California;AHR;96;d;407
Volkswagen;California;AHS;128;d;380
Volkswagen;California;AQQ;132;d;2037
Volkswagen;California;AQR;132;d;1386
Volkswagen;California;AQZ;103;d;2606
Volkswagen;California;ARL;103;d;346
Volkswagen;California;BFN;84;d;408
Volkswagen;California;BTB;75;d;159
Volkswagen;California;BTE;110;d;2008
Volkswagen;California;BTF;110;d;421
Volkswagen;California;BTG;150;d;900
Volkswagen;California;BTH;150;d;948
Volkswagen;California;BTM;110;d;1032
Volkswagen;California;BTN;110;d;348
Volkswagen;California;BTO;150;d;461
Volkswagen;California;BTP;150;d;686
Volkswagen;California;312;81;b;183
Volkswagen;California;430;50;d;212
Volkswagen;California;434;75;d;2038
Volkswagen;California;520;65;d;619
Volkswagen;California;521;75;d;606
Volkswagen;California;522;75;d;485
Volkswagen;California;582;111;d;854
Volkswagen;California;754;77;d;176
Volkswagen;California;756;96;d;1560
Volkswagen;California;757;128;d;1362
Volkswagen;California Beach;BUW;75;d;242
Volkswagen;California Beach;BUZ;110;d;4842
Volkswagen;California Beach;BVA;110;d;1966
Volkswagen;California Beach;BVD;150;d;954
Volkswagen;California Beach;BVE;150;d;2242
Volkswagen;California Beach;BVF;110;b;231
Volkswagen;California Beach;BVH;150;b;184
Volkswagen;Campingwagen;596;44;b;101
Volkswagen;Campingwagen;597;57;b;771
Volkswagen;Campingwagen;641;42;d;327
Volkswagen;Campingwagen;642;51;d;7748
Volkswagen;Campingwagen;644;82;b;335
Volkswagen;Campingwagen;707;70;b;270
Volkswagen;Campingwagen;800;42;d;279
Volkswagen;Campingwagen;803;68;b;168
Volkswagen;Cc;BJQ;130;d;2365
Volkswagen;Cc;BJR;130;d;910
Volkswagen;Cc;BJS;118;b;1405
Volkswagen;Cc;BWG;110;b;556
Volkswagen;Cc;BWH;110;d;943
Volkswagen;Cc;BWI;135;d;1804
Volkswagen;Corrado;756;118;b;2313
Volkswagen;Corrado;904;100;b;889
Volkswagen;Corrado;905;140;b;1355
Volkswagen;Corrado;925;85;b;554
Volkswagen;Derby;574;37;b;182
Volkswagen;Eos;AAQ;110;b;8627
Volkswagen;Eos;AAR;147;b;4076
Volkswagen;Eos;AJL;103;d;16766
Volkswagen;Eos;AJX;85;b;3839
Volkswagen;Eos;AKJ;184;b;640
Volkswagen;Eos;AMV;90;b;13865
Volkswagen;Eos;ANQ;118;b;4677
Volkswagen;Eos;ARC;155;b;2620
Volkswagen;Fox;AAS;55;b;4907
Volkswagen;Fox;AAT;40;b;60703
Volkswagen;Fox;AAU;51;d;2877
Volkswagen;Fox;AZB;44;b;5766
Volkswagen;Fox;781;51;d;1769
Volkswagen;Fox;782;55;b;5640
Volkswagen;Fox;783;40;b;32629
Volkswagen;Golf;ADF;147;b;5588
Volkswagen;Golf;ADH;55;b;14771
Volkswagen;Golf;ADI;55;d;220
Volkswagen;Golf;ADJ;75;b;29700
Volkswagen;Golf;ADK;77;d;21941
Volkswagen;Golf;ADL;77;d;433
Volkswagen;Golf;ADM;103;d;5498
Volkswagen;Golf;ADN;103;d;555
Volkswagen;Golf;ADP;85;b;7341
Volkswagen;Golf;ADQ;125;b;3114
Volkswagen;Golf;ADR;110;b;1305
Volkswagen;Golf;ADS;110;b;246
Volkswagen;Golf;ADT;125;d;1854
Volkswagen;Golf;ADU;66;d;2915
Volkswagen;Golf;ADV;184;b;1529
Volkswagen;Golf;AKE;103;b;1611
Volkswagen;Golf;AKF;59;b;31039
Volkswagen;Golf;AKX;169;b;895
Volkswagen;Golf;ALD;77;d;34588
Volkswagen;Golf;ALE;103;d;30710
Volkswagen;Golf;ALF;103;b;3043
Volkswagen;Golf;ALG;75;b;15258
Volkswagen;Golf;ALJ;125;b;416
Volkswagen;Golf;ALS;55;d;122
Volkswagen;Golf;ALT;103;d;34670
Volkswagen;Golf;ALU;103;d;2591
Volkswagen;Golf;ALV;85;b;825
Volkswagen;Golf;ALW;125;b;1328
Volkswagen;Golf;ALX;77;d;23054
Volkswagen;Golf;ALY;77;d;158
Volkswagen;Golf;ALZ;125;d;13772
Volkswagen;Golf;AMA;103;b;5811
Volkswagen;Golf;AMB;75;b;58644
Volkswagen;Golf;AMC;184;b;873
Volkswagen;Golf;AMD;59;b;163402
Volkswagen;Golf;AMF;110;b;194
Volkswagen;Golf;AMG;147;b;2923
Volkswagen;Golf;AMH;66;d;797
Volkswagen;Golf;AMI;169;b;2172
Volkswagen;Golf;AMK;90;b;122098
Volkswagen;Golf;AMM;59;b;3524
Volkswagen;Golf;AMN;90;b;37926
Volkswagen;Golf;ANH;77;d;334
Volkswagen;Golf;ANX;118;b;5588
Volkswagen;Golf;ANY;118;b;18665
Volkswagen;Golf;ANZ;81;d;21408
Volkswagen;Golf;AOF;75;s;102
Volkswagen;Golf;AOR;66;d;411
Volkswagen;Golf;APK;75;g;1564
Volkswagen;Golf;APL;155;b;20085
Volkswagen;Golf;APS;77;d;69700
Volkswagen;Golf;APW;77;d;59893
Volkswagen;Golf;AQG;118;b;2416
Volkswagen;Golf;AQJ;77;b;61968
Volkswagen;Golf;ARM;199;b;3627
Volkswagen;Golf;ASC;77;b;13115
Volkswagen;Golf;ASE;66;d;187
Volkswagen;Golf;ASF;77;d;1288
Volkswagen;Golf;ATG;63;b;32451
Volkswagen;Golf;ATI;63;b;1831
Volkswagen;Golf;BEK;77;b;14916
Volkswagen;Golf;BEL;118;b;6125
Volkswagen;Golf;BEM;77;d;5206
Volkswagen;Golf;BEN;173;b;4300
Volkswagen;Golf;BGR;90;b;6991
Volkswagen;Golf;BGS;155;b;3311
Volkswagen;Golf;BHG;103;d;3567
Volkswagen;Golf;BJD;63;b;70088
Volkswagen;Golf;BJE;77;b;35909
Volkswagen;Golf;BJF;90;b;25303
Volkswagen;Golf;BJG;103;b;23197
Volkswagen;Golf;BJH;77;d;36458
Volkswagen;Golf;BJI;77;d;669
Volkswagen;Golf;BJJ;110;d;64875
Volkswagen;Golf;BJK;110;d;3951
Volkswagen;Golf;BKI;195;b;699
Volkswagen;Golf;BKL;162;b;13299
Volkswagen;Golf;BKM;169;b;28085
Volkswagen;Golf;BKN;81;d;52275
Volkswagen;Golf;BKO;135;d;33626
Volkswagen;Golf;BLC;63;b;548
Volkswagen;Golf;BLD;77;b;3207
Volkswagen;Golf;BLE;90;b;4322
Volkswagen;Golf;BLF;103;b;1063
Volkswagen;Golf;BLG;77;d;8483
Volkswagen;Golf;BLH;81;d;2126
Volkswagen;Golf;BLI;110;d;6536
Volkswagen;Golf;BLJ;81;g;1897
Volkswagen;Golf;BLK;66;d;162
Volkswagen;Golf;BLP;110;d;321
Volkswagen;Golf;BLZ;221;b;7040
Volkswagen;Golf;BMS;85;e;1682
Volkswagen;Golf;BNE;132;b;921
Volkswagen;Golf;BNG;135;d;2423
Volkswagen;Golf;BNI;135;d;10095
Volkswagen;Golf;BNX;63;b;3187
Volkswagen;Golf;BNY;77;b;3693
Volkswagen;Golf;BNZ;90;b;4303
Volkswagen;Golf;BOA;103;b;2530
Volkswagen;Golf;BOB;77;d;9538
Volkswagen;Golf;BOC;81;d;50484
Volkswagen;Golf;BOD;110;d;50455
Volkswagen;Golf;BOE;77;d;231
Volkswagen;Golf;BOF;110;d;4800
Volkswagen;Golf;BOG;66;d;123
Volkswagen;Golf;BOI;81;g;2105
Volkswagen;Golf;BPE;81;b;59250
Volkswagen;Golf;BPF;92;b;67204
Volkswagen;Golf;BPG;110;b;25510
Volkswagen;Golf;BPH;110;h;5004
Volkswagen;Golf;BPI;81;d;774
Volkswagen;Golf;BPJ;81;b;11567
Volkswagen;Golf;BPK;92;b;24814
Volkswagen;Golf;BPL;110;b;9806
Volkswagen;Golf;BPM;81;d;1694
Volkswagen;Golf;BRM;221;b;1164
Volkswagen;Golf;BVQ;92;b;1815
Volkswagen;Golf;BVR;110;b;795
Volkswagen;Golf;BVS;162;b;593
Volkswagen;Golf;BVT;81;d;435
Volkswagen;Golf;BVU;110;d;490
Volkswagen;Golf;BVV;85;b;7447
Volkswagen;Golf;BVW;85;b;2711
Volkswagen;Golf;BYW;195;b;3352
Volkswagen;Golf;CBI;81;b;7406
Volkswagen;Golf;CBJ;85;d;30284
Volkswagen;Golf;CBL;81;b;25472
Volkswagen;Golf;CBM;228;b;5283
Volkswagen;Golf;CBO;85;d;24316
Volkswagen;Golf;CBP;100;e;6852
Volkswagen;Golf;CBR;96;b;7528
Volkswagen;Golf;CBT;96;b;3413
Volkswagen;Golf;CBW;228;b;868
Volkswagen;Golf;CCR;63;b;10730
Volkswagen;Golf;CCS;180;b;11981
Volkswagen;Golf;CDO;110;b;20289
Volkswagen;Golf;CDP;110;b;10207
Volkswagen;Golf;279;81;d;343
Volkswagen;Golf;378;44;b;4612
Volkswagen;Golf;381;55;b;2443
Volkswagen;Golf;382;66;d;255
Volkswagen;Golf;384;66;b;1126
Volkswagen;Golf;386;74;b;1665
Volkswagen;Golf;387;81;d;134
Volkswagen;Golf;388;85;b;253
Volkswagen;Golf;391;128;b;100
Volkswagen;Golf;417;55;b;6697
Volkswagen;Golf;418;50;d;2534
Volkswagen;Golf;419;55;b;242796
Volkswagen;Golf;420;66;d;18962
Volkswagen;Golf;421;74;b;79141
Volkswagen;Golf;422;81;d;3136
Volkswagen;Golf;423;92;b;3529
Volkswagen;Golf;424;110;b;6116
Volkswagen;Golf;425;110;b;2971
Volkswagen;Golf;461;66;d;258
Volkswagen;Golf;463;92;b;578
Volkswagen;Golf;477;85;b;17042
Volkswagen;Golf;487;50;d;1351
Volkswagen;Golf;488;55;b;20442
Volkswagen;Golf;489;66;d;9378
Volkswagen;Golf;490;74;b;6708
Volkswagen;Golf;491;81;d;832
Volkswagen;Golf;492;85;d;3088
Volkswagen;Golf;493;85;g/b;9711
Volkswagen;Golf;497;110;b;136
Volkswagen;Golf;498;85;d;4696
Volkswagen;Golf;499;85;d;220
Volkswagen;Golf;511;66;d;240
Volkswagen;Golf;513;85;d;222
Volkswagen;Golf;530;150;b;1683
Volkswagen;Golf;547;77;b;59549
Volkswagen;Golf;549;77;b;24369
Volkswagen;Golf;558;74;d;34085
Volkswagen;Golf;559;74;d;293
Volkswagen;Golf;560;74;d;38909
Volkswagen;Golf;561;74;d;863
Volkswagen;Golf;572;110;d;1081
Volkswagen;Golf;573;110;d;227
Volkswagen;Golf;578;85;b;528
Volkswagen;Golf;579;85;b;429
Volkswagen;Golf;593;125;b;876
Volkswagen;Golf;594;125;b;103
Volkswagen;Golf;602;75;b;2756
Volkswagen;Golf;603;75;b;18136
Volkswagen;Golf;610;40;b;13806
Volkswagen;Golf;611;55;b;1801
Volkswagen;Golf;612;66;b;10940
Volkswagen;Golf;613;82;b;477
Volkswagen;Golf;614;40;d;2040
Volkswagen;Golf;615;51;d;1112
Volkswagen;Golf;637;96;d;3768
Volkswagen;Golf;638;96;d;547
Volkswagen;Golf;639;96;d;4583
Volkswagen;Golf;640;96;d;329
Volkswagen;Golf;649;132;b;1325
Volkswagen;Golf;650;102;b;393
Volkswagen;Golf;664;79;b;1541
Volkswagen;Golf;666;81;b;6467
Volkswagen;Golf;667;81;b;2137
Volkswagen;Golf;682;177;b;1301
Volkswagen;Golf;694;51;b;14382
Volkswagen;Golf;696;53;b;2772
Volkswagen;Golf;698;62;b;135
Volkswagen;Golf;700;95;b;764
Volkswagen;Golf;720;77;d;23755
Volkswagen;Golf;721;55;b;68894
Volkswagen;Golf;722;85;b;22086
Volkswagen;Golf;724;103;d;7590
Volkswagen;Golf;728;59;d;390
Volkswagen;Golf;736;66;b;8062
Volkswagen;Golf;741;110;b;4411
Volkswagen;Golf;742;55;d;587
Volkswagen;Golf;743;75;b;35490
Volkswagen;Golf;745;66;d;5232
Volkswagen;Golf;760;77;d;257
Volkswagen;Golf;761;103;d;394
Volkswagen;Golf;762;110;b;236
Volkswagen;Golf;764;147;b;6812
Volkswagen;Golf;768;118;b;421
Volkswagen;Golf;769;44;d;1086
Volkswagen;Golf;777;55;b;11614
Volkswagen;Golf;778;77;d;8759
Volkswagen;Golf;779;103;d;2476
Volkswagen;Golf;780;85;b;12908
Volkswagen;Golf;807;110;b;789
Volkswagen;Golf;808;66;d;407
Volkswagen;Golf;809;75;b;5455
Volkswagen;Golf;820;184;b;436
Volkswagen;Golf;890;44;b;23404
Volkswagen;Golf;891;55;b;28823
Volkswagen;Golf;892;66;b;17924
Volkswagen;Golf;893;85;b;4690
Volkswagen;Golf;894;128;b;1885
Volkswagen;Golf;895;47;d;804
Volkswagen;Golf;896;55;d;856
Volkswagen;Golf;908;110;b;433
Volkswagen;Golf;911;55;b;36852
Volkswagen;Golf;943;66;d;1730
Volkswagen;Golf;956;74;b;2525
Volkswagen;Golf Cabriolet;926;55;b;8164
Volkswagen;Golf Cabriolet;927;66;b;11610
Volkswagen;Golf Cabriolet;928;85;b;2587
Volkswagen;Golf Cabriolet;959;74;b;1692
Volkswagen;Golf Cabriolet;963;66;d;376
Volkswagen;Golf Gti;478;81;b;888
Volkswagen;Golf Gti;582;82;b;1491
Volkswagen;Golf Plus;AJY;125;b;301
Volkswagen;Golf Plus;AJZ;103;b;6840
Volkswagen;Golf Plus;AKA;59;b;20704
Volkswagen;Golf Plus;AMJ;90;b;13549
Volkswagen;Golf Plus;ANS;118;b;1308
Volkswagen;Golf Plus;AOT;77;d;38646
Volkswagen;Golf Plus;AOU;81;d;6799
Volkswagen;Golf Plus;APB;75;b;12296
Volkswagen;Golf Plus;APC;118;b;7455
Volkswagen;Golf Plus;APD;90;b;91313
Volkswagen;Golf Plus;APF;103;d;13766
Volkswagen;Golf Plus;APH;59;b;23803
Volkswagen;Golf Plus;APT;75;g;575
Volkswagen;Golf Plus;AQK;77;b;57522
Volkswagen;Golf Plus;ATH;63;b;16561
Volkswagen;Golf Sportsvan;BMT;63;b;9614
Volkswagen;Golf Sportsvan;BMU;81;b;55140
Volkswagen;Golf Sportsvan;BMV;92;b;69342
Volkswagen;Golf Sportsvan;BMX;110;b;22980
Volkswagen;Golf Sportsvan;BMZ;81;d;24519
Volkswagen;Golf Sportsvan;BNA;110;d;17472
Volkswagen;Golf Sportsvan;BVX;85;b;2957
Volkswagen;Golf Sportsvan;CBK;85;d;4017
Volkswagen;Golf Sportsvan;CDY;96;b;13410
Volkswagen;Golf Sportsvan;CDZ;110;b;7275
Volkswagen;Golf Sportsvan;CEE;63;b;1013
Volkswagen;Golf Sportsvan;CEF;81;b;8202
Volkswagen;Golf Syncro;913;66;b;598
Volkswagen;Golf Syncro;947;140;b;290
Volkswagen;Golf Variant;393;44;b;318
Volkswagen;Golf Variant;394;47;d;118
Volkswagen;Golf Variant;395;55;d;115
Volkswagen;Golf Variant;396;55;b;5257
Volkswagen;Golf Variant;397;66;d;1473
Volkswagen;Golf Variant;399;66;b;1466
Volkswagen;Golf Variant;401;74;b;2594
Volkswagen;Golf Variant;402;81;d;297
Volkswagen;Golf Variant;403;85;b;142
Volkswagen;Golf-Cabriolet;372;55;b;6082
Volkswagen;Golf-Cabriolet;373;66;d;1691
Volkswagen;Golf-Cabriolet;374;66;b;2208
Volkswagen;Golf-Cabriolet;375;74;b;10028
Volkswagen;Golf-Cabriolet;376;81;d;478
Volkswagen;Golf-Cabriolet;377;85;b;9330
Volkswagen;Golf-Cabriolet;587;82;b;817
Volkswagen;Golf-Cabriolet;606;55;b;1543
Volkswagen;Golf-Cabriolet;607;66;b;1455
Volkswagen;Golf-Cabriolet;666;70;b;4553
Volkswagen;Golf-Cabriolet;676;53;b;2193
Volkswagen;Golf-Cabriolet;804;72;b;21475
Volkswagen;Hochraumkombi-Kleinbus;511;51;b;138
Volkswagen;Hochraumkombi-Kleinbus;532;37;d;250
Volkswagen;Hochraumkombi-Kleinbus;633;42;d;145
Volkswagen;Iltis;509;55;b;1442
Volkswagen;Iltis;518;55;b;143
Volkswagen;Jetta;AKG;125;b;115
Volkswagen;Jetta;AKH;125;d;182
Volkswagen;Jetta;AKI;103;b;482
Volkswagen;Jetta;AML;90;b;2319
Volkswagen;Jetta;ANW;118;b;217
Volkswagen;Jetta;APX;77;d;226
Volkswagen;Jetta;AYY;77;b;3562
Volkswagen;Jetta;AYZ;77;d;2352
Volkswagen;Jetta;AZA;103;d;1214
Volkswagen;Jetta;BDY;118;b;809
Volkswagen;Jetta;BDZ;147;b;153
Volkswagen;Jetta;BGT;90;b;1770
Volkswagen;Jetta;BJM;110;h;241
Volkswagen;Jetta;BQK;92;b;666
Volkswagen;Jetta;BQL;110;b;256
Volkswagen;Jetta;BQM;81;d;345
Volkswagen;Jetta;BQN;110;d;201
Volkswagen;Jetta;624;40;b;495
Volkswagen;Jetta;625;55;b;432
Volkswagen;Jetta;626;66;b;1870
Volkswagen;Jetta;629;40;d;176
Volkswagen;Jetta;630;51;d;147
Volkswagen;Jetta;695;51;b;1825
Volkswagen;Jetta;697;53;b;491
Volkswagen;Jetta;813;103;d;358
Volkswagen;Jetta;814;110;b;148
Volkswagen;Jetta;815;77;d;403
Volkswagen;Jetta;816;75;b;1429
Volkswagen;Jetta;831;85;b;108
Volkswagen;Kaefer;310;25;b;18097
Volkswagen;Kombi;BTT;62;d;1865
Volkswagen;Kombi;BTU;75;d;10723
Volkswagen;Kombi;BTX;110;d;19724
Volkswagen;Kombi;BTY;110;d;3397
Volkswagen;Kombi;BUB;150;d;1611
Volkswagen;Kombi;BUC;150;d;1784
Volkswagen;Kombi;BUD;110;b;528
Volkswagen;Kombi;BUF;150;b;186
Volkswagen;Kombi;BUG;150;b;148
Volkswagen;Kombi;CAM;84;d;719
Volkswagen;Lt;333;75;d;233
Volkswagen;Lt;527;80;d;1064
Volkswagen;Lt;643;61;d;175
Volkswagen;Lt;644;70;d;192
Volkswagen;Lt;685;116;d;143
Volkswagen;Lupo;450;37;b;84718
Volkswagen;Lupo;451;55;b;18715
Volkswagen;Lupo;452;44;d;2309
Volkswagen;Lupo;505;45;d;4266
Volkswagen;Lupo;514;55;d;2642
Volkswagen;Lupo;515;74;b;580
Volkswagen;Lupo;587;92;b;940
Volkswagen;Lupo;590;44;b;23585
Volkswagen;Lupo;632;77;b;525
Volkswagen;Multivan;ACJ;173;b;117
Volkswagen;Multivan;ACK;77;d;189
Volkswagen;Multivan;ACL;96;d;556
Volkswagen;Multivan;ACM;128;d;3991
Volkswagen;Multivan;AHK;75;d;1448
Volkswagen;Multivan;BUH;62;d;309
Volkswagen;Multivan;BUI;75;d;2352
Volkswagen;Multivan;BUL;110;d;29730
Volkswagen;Multivan;BUM;110;d;5340
Volkswagen;Multivan;BUP;150;d;10207
Volkswagen;Multivan;BUQ;150;d;13354
Volkswagen;Multivan;BUR;110;b;2039
Volkswagen;Multivan;BUT;150;b;762
Volkswagen;Multivan;BUU;150;b;840
Volkswagen;Multivan;CAN;84;d;392
Volkswagen;Multivan;CHN;146;d;593
Volkswagen;Multivan;CHR;146;d;642
Volkswagen;New Beetle;AHU;110;b;239
Volkswagen;New Beetle;AHV;85;b;241
Volkswagen;New Beetle;AHW;55;b;684
Volkswagen;New Beetle;AHX;75;b;1429
Volkswagen;New Beetle;AHY;77;d;1048
Volkswagen;New Beetle;471;85;b;12023
Volkswagen;New Beetle;472;66;d;2166
Volkswagen;New Beetle;542;110;b;934
Volkswagen;New Beetle;553;74;b;544
Volkswagen;New Beetle;586;75;b;4313
Volkswagen;New Beetle;630;125;b;328
Volkswagen;New Beetle;631;74;d;1388
Volkswagen;New Beetle;665;55;b;2566
Volkswagen;New Beetle;810;77;d;173
Volkswagen;New Beetle Cabriolet;AHZ;110;b;597
Volkswagen;New Beetle Cabriolet;AIA;85;b;889
Volkswagen;New Beetle Cabriolet;AIB;55;b;1021
Volkswagen;New Beetle Cabriolet;AIC;75;b;2863
Volkswagen;New Beetle Cabriolet;AID;77;d;2153
Volkswagen;New Beetle Cabriolet;683;55;b;3699
Volkswagen;New Beetle Cabriolet;684;85;b;4156
Volkswagen;New Beetle Cabriolet;701;75;b;7381
Volkswagen;New Beetle Cabriolet;715;74;d;2436
Volkswagen;New Beetle Cabriolet;739;110;b;838
Volkswagen;New Beetle Cabriolet;811;77;d;482
Volkswagen;Passat;AEM;184;b;289
Volkswagen;Passat;AEN;184;b;1762
Volkswagen;Passat;AEO;77;d;2695
Volkswagen;Passat;AEP;103;d;9624
Volkswagen;Passat;AEQ;103;d;419
Volkswagen;Passat;AER;85;b;2571
Volkswagen;Passat;AET;125;d;2046
Volkswagen;Passat;AEU;75;b;2111
Volkswagen;Passat;AEX;110;b;116
Volkswagen;Passat;AEY;110;b;2130
Volkswagen;Passat;AEZ;147;b;833
Volkswagen;Passat;AFA;77;d;16680
Volkswagen;Passat;AFB;103;d;97012
Volkswagen;Passat;AFC;103;d;5249
Volkswagen;Passat;AFD;85;b;4257
Volkswagen;Passat;AFE;100;d;167
Volkswagen;Passat;AFF;125;d;32761
Volkswagen;Passat;AFG;75;b;4508
Volkswagen;Passat;AFJ;110;b;448
Volkswagen;Passat;AFK;110;b;4655
Volkswagen;Passat;AFL;147;b;2987
Volkswagen;Passat;ALP;220;b;536
Volkswagen;Passat;AMW;118;b;1465
Volkswagen;Passat;AMX;90;b;2833
Volkswagen;Passat;AMY;118;b;6378
Volkswagen;Passat;AMZ;90;b;11678
Volkswagen;Passat;AOG;105;d;161
Volkswagen;Passat;AOH;81;d;1208
Volkswagen;Passat;AOI;105;d;2316
Volkswagen;Passat;AOJ;81;d;10605
Volkswagen;Passat;API;110;g;112
Volkswagen;Passat;APJ;110;g;1624
Volkswagen;Passat;AQH;77;d;3146
Volkswagen;Passat;AQI;77;d;160
Volkswagen;Passat;ART;125;d;529
Volkswagen;Passat;AXS;90;b;4682
Volkswagen;Passat;AXT;90;b;15648
Volkswagen;Passat;AXU;110;g;185
